<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.10	11:00:00	1919.28	1921.28	1918.90	1920.63	2838	0	5
2023.08.10	11:30:00	1920.63	1920.98	1918.62	1919.41	2188	0	5
2023.08.10	12:00:00	1919.41	1920.35	1919.21	1919.82	1073	0	5
2023.08.10	12:30:00	1919.82	1921.64	1919.46	1920.91	2345	0	5
2023.08.10	13:00:00	1920.91	1921.73	1919.85	1921.65	2591	0	5
2023.08.10	13:30:00	1921.65	1922.44	1921.54	1921.78	2399	0	5
2023.08.10	14:00:00	1921.78	1922.73	1920.84	1921.54	2642	0	5
2023.08.10	14:30:00	1921.55	1922.49	1920.82	1921.87	2794	0	5
2023.08.10	15:00:00	1921.87	1923.43	1921.18	1923.10	4924	0	5
2023.08.10	15:30:00	1923.12	1930.19	1922.31	1926.28	10634	0	5
2023.08.10	16:00:00	1926.23	1927.21	1920.02	1920.37	7888	0	5
2023.08.10	16:30:00	1920.32	1925.26	1918.81	1922.76	7704	0	5
2023.08.10	17:00:00	1922.76	1922.90	1914.77	1917.11	6652	0	5
2023.08.10	17:30:00	1917.11	1917.56	1913.48	1915.00	5782	0	5
2023.08.10	18:00:00	1915.01	1916.94	1912.89	1916.41	4926	0	5
2023.08.10	18:30:00	1916.47	1920.32	1916.42	1919.95	4175	0	5
2023.08.10	19:00:00	1919.97	1921.74	1919.50	1919.53	2923	0	5
2023.08.10	19:30:00	1919.50	1921.35	1919.49	1920.55	2244	0	5
2023.08.10	20:00:00	1920.55	1920.99	1916.26	1916.30	2954	0	5
2023.08.10	20:30:00	1916.30	1916.74	1913.41	1913.70	4278	0	5
2023.08.10	21:00:00	1913.70	1915.04	1912.86	1913.94	3077	0	5
2023.08.10	21:30:00	1913.95	1915.09	1913.59	1914.93	2073	0	5
2023.08.10	22:00:00	1914.93	1915.11	1914.12	1914.27	1708	0	6
2023.08.10	22:30:00	1914.26	1914.67	1913.03	1913.32	1864	0	5
2023.08.10	23:00:00	1913.29	1913.71	1912.75	1913.49	721	0	5
2023.08.10	23:30:00	1913.50	1913.57	1911.94	1912.08	689	0	5
2023.08.11	01:00:00	1911.82	1913.43	1911.81	1912.76	459	0	5
2023.08.11	01:30:00	1912.76	1913.02	1911.95	1912.73	562	0	10
2023.08.11	02:00:00	1912.73	1912.73	1910.75	1912.45	718	0	5
2023.08.11	02:30:00	1912.45	1912.76	1912.13	1912.37	375	0	5
2023.08.11	03:00:00	1912.37	1913.39	1911.83	1913.34	704	0	11
2023.08.11	03:30:00	1913.34	1915.14	1913.11	1914.64	814	0	5
2023.08.11	04:00:00	1914.60	1915.60	1914.37	1914.56	1863	0	5
2023.08.11	04:30:00	1914.55	1915.61	1914.22	1915.49	1576	0	7
2023.08.11	05:00:00	1915.51	1915.96	1914.26	1914.35	873	0	5
2023.08.11	05:30:00	1914.35	1915.20	1914.20	1914.76	956	0	5
2023.08.11	06:00:00	1914.76	1915.59	1913.13	1914.32	1419	0	5
2023.08.11	06:30:00	1914.31	1914.94	1913.39	1914.65	540	0	5
2023.08.11	07:00:00	1914.65	1914.82	1913.53	1913.55	488	0	7
2023.08.11	07:30:00	1913.57	1913.66	1912.58	1913.49	744	0	5
2023.08.11	08:00:00	1913.49	1914.12	1912.74	1913.94	745	0	8
2023.08.11	08:30:00	1913.94	1915.89	1913.78	1915.69	1735	0	5
2023.08.11	09:00:00	1915.69	1917.32	1915.36	1917.10	1947	0	5
2023.08.11	09:30:00	1917.10	1917.55	1915.85	1916.31	1567	0	5
2023.08.11	10:00:00	1916.31	1917.22	1915.81	1917.07	2417	0	5
2023.08.11	10:30:00	1917.08	1918.08	1916.16	1917.93	3159	0	5
2023.08.11	11:00:00	1917.93	1918.84	1917.52	1918.48	2435	0	5
2023.08.11	11:30:00	1918.48	1919.37	1916.13	1918.99	3027	0	5
2023.08.11	12:00:00	1918.99	1919.83	1917.06	1917.46	1943	0	5
2023.08.11	12:30:00	1917.47	1918.86	1917.29	1917.95	1832	0	5
2023.08.11	13:00:00	1917.99	1918.27	1917.10	1918.13	1478	0	5
2023.08.11	13:30:00	1918.13	1918.40	1917.54	1917.96	1556	0	5
2023.08.11	14:00:00	1917.96	1918.32	1917.32	1917.76	1458	0	5
2023.08.11	14:30:00	1917.75	1919.10	1917.48	1919.03	1801	0	5
2023.08.11	15:00:00	1919.03	1920.97	1918.11	1919.97	3073	0	5
2023.08.11	15:30:00	1919.97	1919.97	1913.11	1916.03	7389	0	5
2023.08.11	16:00:00	1916.06	1916.89	1914.01	1914.90	5116	0	5
2023.08.11	16:30:00	1914.90	1917.74	1912.93	1916.09	6262	0	5
2023.08.11	17:00:00	1916.87	1920.70	1915.46	1918.75	7436	0	5
2023.08.11	17:30:00	1918.80	1919.81	1916.94	1918.64	4888	0	5
2023.08.11	18:00:00	1918.63	1919.59	1915.90	1915.93	3965	0	5
2023.08.11	18:30:00	1915.81	1916.50	1912.96	1914.03	3606	0	5
2023.08.11	19:00:00	1914.05	1915.17	1913.55	1914.74	2491	0	5
2023.08.11	19:30:00	1914.74	1915.30	1913.99	1914.32	1980	0	5
2023.08.11	20:00:00	1914.32	1915.51	1914.00	1914.30	2013	0	5
2023.08.11	20:30:00	1914.30	1914.73	1913.09	1913.25	1906	0	5
2023.08.11	21:00:00	1913.31	1913.84	1912.52	1913.39	1385	0	5
2023.08.11	21:30:00	1913.40	1913.65	1913.13	1913.43	1175	0	5
2023.08.11	22:00:00	1913.41	1913.42	1912.19	1912.93	1353	0	5
2023.08.11	22:30:00	1912.91	1913.76	1912.80	1913.61	1366	0	5
2023.08.11	23:00:00	1913.60	1913.97	1913.11	1913.27	530	0	5
2023.08.11	23:30:00	1913.27	1914.04	1912.86	1913.14	427	0	5
2023.08.14	01:00:00	1912.23	1915.13	1912.23	1914.67	783	0	14
2023.08.14	01:30:00	1914.67	1914.76	1913.44	1913.59	385	0	15
2023.08.14	02:00:00	1913.59	1914.32	1912.28	1914.09	621	0	10
2023.08.14	02:30:00	1914.09	1914.19	1912.53	1913.62	570	0	16
2023.08.14	03:00:00	1913.62	1913.74	1910.86	1911.28	1255	0	7
2023.08.14	03:30:00	1911.28	1911.68	1910.65	1910.95	1202	0	7
2023.08.14	04:00:00	1910.95	1912.21	1910.08	1910.95	2296	0	6
2023.08.14	04:30:00	1910.95	1913.01	1910.16	1911.53	2209	0	5
2023.08.14	05:00:00	1911.52	1911.91	1910.59	1911.47	1762	0	9
2023.08.14	05:30:00	1911.43	1912.75	1911.18	1912.02	1217	0	5
2023.08.14	06:00:00	1912.02	1913.59	1911.54	1912.50	1398	0	7
2023.08.14	06:30:00	1912.51	1912.94	1912.07	1912.73	902	0	8
2023.08.14	07:00:00	1912.73	1913.11	1912.09	1912.89	733	0	12
2023.08.14	07:30:00	1912.88	1912.88	1911.79	1912.36	638	0	5
2023.08.14	08:00:00	1912.36	1913.71	1911.89	1913.71	974	0	8
2023.08.14	08:30:00	1913.71	1914.63	1912.73	1912.89	1281	0	5
2023.08.14	09:00:00	1912.87	1914.03	1911.52	1913.13	1505	0	5
2023.08.14	09:30:00	1913.14	1913.33	1911.65	1912.09	1286	0	5
2023.08.14	10:00:00	1912.09	1912.96	1910.61	1912.13	4461	0	5
2023.08.14	10:30:00	1912.13	1916.00	1912.10	1914.44	3922	0	5
2023.08.14	11:00:00	1914.44	1916.22	1914.32	1915.08	2099	0	5
2023.08.14	11:30:00	1915.08	1915.72	1913.85	1914.29	2586	0	5
2023.08.14	12:00:00	1914.29	1914.44	1913.36	1913.45	3036	0	5
2023.08.14	12:30:00	1913.43	1914.02	1912.24	1914.00	2610	0	5
2023.08.14	13:00:00	1914.01	1914.84	1913.21	1914.79	2804	0	5
2023.08.14	13:30:00	1914.80	1915.00	1914.11	1914.44	2465	0	5
2023.08.14	14:00:00	1914.44	1914.65	1913.46	1913.83	1422	0	5
2023.08.14	14:30:00	1913.83	1915.02	1913.40	1913.99	2185	0	5
2023.08.14	15:00:00	1913.99	1914.05	1905.98	1907.55	5818	0	5
2023.08.14	15:30:00	1907.61	1912.18	1906.10	1910.34	5929	0	5
2023.08.14	16:00:00	1910.35	1910.98	1905.53	1905.64	4995	0	5
2023.08.14	16:30:00	1905.69	1906.29	1902.66	1904.21	7654	0	5
2023.08.14	17:00:00	1904.11	1910.35	1903.26	1908.04	7173	0	5
2023.08.14	17:30:00	1908.06	1911.62	1907.67	1908.53	6070	0	5
2023.08.14	18:00:00	1908.53	1910.86	1908.23	1910.07	5171	0	5
2023.08.14	18:30:00	1910.08	1911.34	1909.75	1910.67	4225	0	5
2023.08.14	19:00:00	1910.67	1913.25	1910.61	1912.30	3961	0	5
2023.08.14	19:30:00	1912.31	1912.95	1911.47	1911.90	2589	0	5
2023.08.14	20:00:00	1911.88	1913.15	1911.24	1911.94	1844	0	5
2023.08.14	20:30:00	1911.95	1912.80	1910.17	1910.30	2494	0	5
2023.08.14	21:00:00	1910.30	1910.59	1909.21	1909.27	1993	0	5
2023.08.14	21:30:00	1909.27	1909.27	1907.72	1908.05	1682	0	5
2023.08.14	22:00:00	1908.05	1908.24	1907.21	1907.34	1052	0	5
2023.08.14	22:30:00	1907.34	1908.22	1907.34	1907.57	1346	0	5
2023.08.14	23:00:00	1907.57	1907.86	1907.30	1907.78	469	0	7
2023.08.14	23:30:00	1907.79	1907.88	1906.95	1906.96	468	0	5
2023.08.15	01:00:00	1907.17	1907.72	1906.72	1907.65	388	0	5
2023.08.15	01:30:00	1907.71	1907.71	1907.36	1907.45	230	0	13
2023.08.15	02:00:00	1907.44	1907.71	1905.01	1907.21	645	0	7
2023.08.15	02:30:00	1907.23	1908.08	1906.80	1907.58	598	0	7
2023.08.15	03:00:00	1907.51	1907.69	1906.17	1906.19	797	0	11
2023.08.15	03:30:00	1906.18	1907.21	1904.90	1907.16	940	0	7
2023.08.15	04:00:00	1907.15	1907.39	1904.85	1906.40	2637	0	7
2023.08.15	04:30:00	1906.40	1908.14	1903.65	1906.07	3595	0	5
2023.08.15	05:00:00	1906.07	1906.13	1904.63	1905.73	2122	0	5
2023.08.15	05:30:00	1905.72	1906.92	1905.68	1906.11	1732	0	5
2023.08.15	06:00:00	1906.08	1907.06	1905.56	1907.00	920	0	5
2023.08.15	06:30:00	1907.00	1907.69	1906.24	1907.13	897	0	5
2023.08.15	07:00:00	1907.12	1907.33	1906.39	1906.83	551	0	10
2023.08.15	07:30:00	1906.83	1907.11	1906.48	1906.55	634	0	11
2023.08.15	08:00:00	1906.55	1907.44	1905.82	1906.08	1400	0	8
2023.08.15	08:30:00	1906.08	1906.08	1904.08	1905.11	1990	0	5
2023.08.15	09:00:00	1905.11	1907.10	1904.43	1905.16	2457	0	5
2023.08.15	09:30:00	1905.17	1905.77	1903.89	1905.04	2050	0	5
2023.08.15	10:00:00	1905.08	1905.54	1903.62	1904.68	3788	0	5
2023.08.15	10:30:00	1904.68	1905.46	1903.42	1905.01	3826	0	5
2023.08.15	11:00:00	1905.00	1905.05	1903.12	1903.80	3462	0	5
2023.08.15	11:30:00	1903.78	1905.18	1903.62	1904.28	3539	0	5
2023.08.15	12:00:00	1904.24	1904.94	1902.90	1903.88	2371	0	5
2023.08.15	12:30:00	1903.90	1904.98	1903.38	1904.45	2332	0	5
2023.08.15	13:00:00	1904.45	1904.92	1902.62	1903.11	2547	0	5
2023.08.15	13:30:00	1903.10	1903.94	1902.79	1903.92	2256	0	5
2023.08.15	14:00:00	1903.96	1903.96	1901.97	1903.48	2589	0	5
2023.08.15	14:30:00	1903.44	1904.30	1902.24	1904.20	2298	0	5
2023.08.15	15:00:00	1904.20	1904.68	1900.99	1903.02	3838	0	5
2023.08.15	15:30:00	1904.11	1905.89	1896.38	1903.45	8528	0	5
2023.08.15	16:00:00	1903.50	1907.50	1901.94	1904.29	6895	0	5
2023.08.15	16:30:00	1904.33	1904.84	1900.12	1903.74	7642	0	5
2023.08.15	17:00:00	1903.72	1907.03	1902.66	1906.63	6887	0	5
2023.08.15	17:30:00	1906.63	1911.63	1906.62	1909.99	7029	0	5
2023.08.15	18:00:00	1909.96	1911.17	1906.50	1907.79	5578	0	5
2023.08.15	18:30:00	1907.84	1908.41	1906.60	1906.85	3435	0	5
2023.08.15	19:00:00	1906.86	1907.48	1905.04	1905.04	2612	0	5
2023.08.15	19:30:00	1904.88	1905.42	1903.50	1903.63	2486	0	5
2023.08.15	20:00:00	1903.62	1904.85	1903.29	1904.02	2832	0	5
2023.08.15	20:30:00	1904.02	1905.54	1903.36	1904.41	3314	0	5
2023.08.15	21:00:00	1904.43	1905.30	1903.05	1903.71	2449	0	5
2023.08.15	21:30:00	1903.74	1904.21	1902.49	1902.61	1860	0	5
2023.08.15	22:00:00	1902.58	1903.32	1902.49	1903.00	1637	0	5
2023.08.15	22:30:00	1902.99	1903.82	1902.44	1902.68	2723	0	5
2023.08.15	23:00:00	1902.68	1903.59	1901.99	1902.33	1122	0	5
2023.08.15	23:30:00	1902.33	1902.46	1901.33	1901.67	561	0	5
2023.08.16	01:00:00	1900.99	1902.55	1900.81	1901.86	455	0	5
2023.08.16	01:30:00	1901.86	1902.19	1901.12	1901.37	468	0	6
2023.08.16	02:00:00	1901.36	1901.62	1900.26	1901.49	495	0	8
2023.08.16	02:30:00	1901.49	1902.25	1901.20	1901.45	576	0	6
2023.08.16	03:00:00	1901.45	1902.43	1900.96	1901.63	714	0	5
2023.08.16	03:30:00	1901.61	1902.43	1901.31	1902.23	989	0	10
2023.08.16	04:00:00	1902.23	1902.91	1900.46	1902.91	2528	0	5
2023.08.16	04:30:00	1902.89	1904.13	1902.35	1902.80	2941	0	11
2023.08.16	05:00:00	1902.71	1904.54	1902.52	1903.74	2035	0	5
2023.08.16	05:30:00	1903.74	1904.67	1903.70	1903.73	1581	0	12
2023.08.16	06:00:00	1903.73	1905.28	1903.65	1904.78	1381	0	9
2023.08.16	06:30:00	1904.78	1904.86	1904.01	1904.11	590	0	9
2023.08.16	07:00:00	1904.11	1904.58	1903.30	1903.35	537	0	12
2023.08.16	07:30:00	1903.35	1904.09	1902.72	1903.97	677	0	5
2023.08.16	08:00:00	1903.97	1905.02	1903.40	1904.10	2272	0	11
2023.08.16	08:30:00	1904.11	1905.49	1904.01	1905.17	1509	0	5
2023.08.16	09:00:00	1905.25	1906.29	1904.63	1906.29	2372	0	5
2023.08.16	09:30:00	1906.29	1906.52	1904.81	1905.50	1829	0	5
2023.08.16	10:00:00	1905.53	1905.73	1903.44	1903.44	3594	0	5
2023.08.16	10:30:00	1903.44	1905.05	1902.82	1904.55	2716	0	5
2023.08.16	11:00:00	1904.55	1905.06	1903.49	1904.73	2058	0	5
2023.08.16	11:30:00	1904.72	1905.73	1904.60	1905.39	2418	0	5
2023.08.16	12:00:00	1905.39	1907.14	1905.23	1906.86	1883	0	5
2023.08.16	12:30:00	1906.83	1907.20	1905.45	1906.05	1724	0	5
2023.08.16	13:00:00	1906.05	1906.81	1905.67	1906.63	1674	0	5
2023.08.16	13:30:00	1906.65	1906.75	1905.75	1906.09	1597	0	5
2023.08.16	14:00:00	1906.09	1906.68	1905.15	1905.22	1384	0	5
2023.08.16	14:30:00	1905.22	1905.33	1903.08	1903.08	1864	0	5
2023.08.16	15:00:00	1903.08	1904.20	1900.79	1901.84	2961	0	5
2023.08.16	15:30:00	1901.89	1904.29	1899.99	1900.73	4522	0	5
2023.08.16	16:00:00	1900.74	1904.17	1899.18	1903.32	4584	0	5
2023.08.16	16:30:00	1903.32	1906.46	1902.44	1904.16	6041	0	5
2023.08.16	17:00:00	1904.21	1905.99	1903.11	1904.77	5175	0	5
2023.08.16	17:30:00	1904.77	1905.06	1903.39	1904.63	3850	0	5
2023.08.16	18:00:00	1904.62	1904.82	1902.97	1903.15	3531	0	5
2023.08.16	18:30:00	1903.15	1903.34	1901.37	1901.95	2913	0	5
2023.08.16	19:00:00	1901.92	1902.62	1899.40	1899.77	2815	0	5
2023.08.16	19:30:00	1899.75	1900.89	1898.86	1899.42	2741	0	5
2023.08.16	20:00:00	1899.44	1899.55	1897.71	1897.77	2758	0	5
2023.08.16	20:30:00	1897.77	1898.77	1896.95	1898.39	2527	0	5
2023.08.16	21:00:00	1898.41	1899.65	1895.28	1898.05	4971	0	5
2023.08.16	21:30:00	1898.02	1898.72	1894.58	1895.01	3174	0	5
2023.08.16	22:00:00	1895.01	1895.57	1892.79	1892.94	3248	0	5
2023.08.16	22:30:00	1892.94	1894.09	1891.77	1892.27	2335	0	5
2023.08.16	23:00:00	1892.29	1893.71	1892.06	1893.58	932	0	5
2023.08.16	23:30:00	1893.62	1893.71	1891.43	1891.49	733	0	5
2023.08.17	01:00:00	1891.64	1894.92	1891.55	1894.45	925	0	5
2023.08.17	01:30:00	1894.45	1894.79	1894.19	1894.36	302	0	11
2023.08.17	02:00:00	1894.36	1894.40	1892.71	1892.74	982	0	10
2023.08.17	02:30:00	1892.74	1893.85	1892.15	1893.24	1161	0	8
2023.08.17	03:00:00	1893.28	1893.28	1891.98	1892.91	1102	0	6
2023.08.17	03:30:00	1892.88	1893.03	1890.97	1892.75	1310	0	7
2023.08.17	04:00:00	1892.83	1892.98	1889.95	1890.10	2949	0	8
2023.08.17	04:30:00	1890.09	1892.97	1889.54	1892.67	3059	0	5
2023.08.17	05:00:00	1892.63	1893.53	1892.17	1892.99	1618	0	7
2023.08.17	05:30:00	1892.99	1893.78	1892.18	1893.68	2034	0	5
2023.08.17	06:00:00	1893.63	1893.89	1892.68	1893.34	2030	0	5
2023.08.17	06:30:00	1893.31	1893.59	1892.32	1892.69	1394	0	7
2023.08.17	07:00:00	1892.69	1893.43	1892.27	1893.30	757	0	7
2023.08.17	07:30:00	1893.31	1893.84	1892.87	1893.76	923	0	8
2023.08.17	08:00:00	1893.76	1893.93	1893.28	1893.48	668	0	7
2023.08.17	08:30:00	1893.45	1893.51	1892.10	1893.40	1322	0	5
2023.08.17	09:00:00	1893.40	1894.76	1892.66	1894.56	1966	0	5
2023.08.17	09:30:00	1894.55	1897.35	1894.39	1897.35	2299	0	5
2023.08.17	10:00:00	1897.32	1897.59	1895.68	1895.94	3260	0	5
2023.08.17	10:30:00	1895.94	1896.77	1895.31	1896.44	3153	0	5
2023.08.17	11:00:00	1896.44	1896.52	1895.38	1895.64	2399	0	5
2023.08.17	11:30:00	1895.68	1896.24	1893.80	1893.96	2583	0	5
2023.08.17	12:00:00	1893.96	1894.68	1893.64	1893.85	1894	0	5
2023.08.17	12:30:00	1893.84	1895.30	1893.61	1895.24	1490	0	5
2023.08.17	13:00:00	1895.24	1899.26	1895.15	1897.09	3192	0	5
2023.08.17	13:30:00	1897.11	1898.54	1896.28	1897.93	2546	0	5
2023.08.17	14:00:00	1897.93	1898.62	1896.93	1898.20	2183	0	5
2023.08.17	14:30:00	1898.20	1899.55	1897.27	1898.83	3030	0	5
2023.08.17	15:00:00	1898.83	1900.54	1897.58	1899.48	3855	0	5
2023.08.17	15:30:00	1899.48	1902.45	1896.66	1899.48	6906	0	5
2023.08.17	16:00:00	1899.46	1903.45	1898.95	1902.38	6029	0	5
2023.08.17	16:30:00	1902.37	1902.40	1895.79	1895.93	7170	0	5
2023.08.17	17:00:00	1895.88	1897.69	1894.26	1894.54	5746	0	5
2023.08.17	17:30:00	1894.53	1896.29	1893.83	1895.37	4942	0	5
2023.08.17	18:00:00	1895.40	1896.39	1893.39	1893.70	3810	0	5
2023.08.17	18:30:00	1893.72	1893.97	1889.16	1889.51	3771	0	5
2023.08.17	19:00:00	1889.48	1891.24	1889.37	1890.69	3499	0	5
2023.08.17	19:30:00	1890.69	1891.02	1887.82	1888.41	2659	0	5
2023.08.17	20:00:00	1888.41	1888.53	1885.56	1886.04	2717	0	5
2023.08.17	20:30:00	1886.01	1887.11	1885.02	1886.16	2127	0	5
2023.08.17	21:00:00	1886.18	1886.89	1885.05	1886.47	1905	0	5
2023.08.17	21:30:00	1886.52	1886.99	1885.13	1886.59	1657	0	6
2023.08.17	22:00:00	1886.64	1889.44	1886.58	1888.64	2707	0	5
2023.08.17	22:30:00	1888.59	1890.11	1888.25	1889.09	2100	0	5
2023.08.17	23:00:00	1889.09	1889.47	1888.61	1888.76	529	0	5
2023.08.17	23:30:00	1888.78	1889.56	1888.36	1889.10	518	0	5
2023.08.18	01:00:00	1889.20	1890.19	1888.94	1889.50	558	0	5
2023.08.18	01:30:00	1889.50	1890.09	1888.93	1889.74	392	0	16
2023.08.18	02:00:00	1889.85	1890.66	1889.17	1890.26	595	0	6
2023.08.18	02:30:00	1890.26	1891.65	1889.88	1891.19	713	0	5
2023.08.18	03:00:00	1891.19	1891.79	1890.62	1891.61	958	0	8
2023.08.18	03:30:00	1891.59	1893.84	1891.21	1893.26	1098	0	10
2023.08.18	04:00:00	1893.24	1894.80	1892.39	1894.57	2117	0	5
2023.08.18	04:30:00	1894.57	1895.14	1892.92	1893.63	2442	0	5
2023.08.18	05:00:00	1893.53	1894.85	1893.10	1893.84	1366	0	5
2023.08.18	05:30:00	1893.84	1894.12	1892.81	1893.19	1413	0	7
2023.08.18	06:00:00	1893.19	1893.19	1891.65	1892.04	1289	0	9
2023.08.18	06:30:00	1892.04	1893.66	1892.01	1892.64	1449	0	5
2023.08.18	07:00:00	1892.62	1893.29	1892.05	1892.05	1078	0	9
2023.08.18	07:30:00	1892.05	1892.60	1891.10	1892.15	1042	0	5
2023.08.18	08:00:00	1892.16	1892.40	1891.64	1892.20	1235	0	9
2023.08.18	08:30:00	1892.20	1894.09	1891.74	1893.58	1427	0	5
2023.08.18	09:00:00	1893.67	1893.88	1892.16	1892.72	2143	0	5
2023.08.18	09:30:00	1892.72	1893.40	1891.81	1892.10	2252	0	5
2023.08.18	10:00:00	1892.05	1893.76	1891.92	1892.70	3868	0	5
2023.08.18	10:30:00	1892.77	1894.01	1892.53	1892.61	3505	0	5
2023.08.18	11:00:00	1892.61	1893.57	1891.53	1892.49	2656	0	5
2023.08.18	11:30:00	1892.49	1893.30	1891.39	1892.02	2503	0	5
2023.08.18	12:00:00	1892.02	1892.60	1891.39	1891.77	1631	0	5
2023.08.18	12:30:00	1891.79	1892.88	1891.48	1892.74	1188	0	5
2023.08.18	13:00:00	1892.74	1895.50	1892.73	1895.43	2023	0	5
2023.08.18	13:30:00	1895.42	1895.54	1893.99	1894.23	1589	0	5
2023.08.18	14:00:00	1894.23	1894.39	1893.22	1894.00	1546	0	5
2023.08.18	14:30:00	1894.00	1895.09	1893.44	1893.79	1990	0	5
2023.08.18	15:00:00	1893.87	1894.89	1889.59	1889.94	3235	0	5
2023.08.18	15:30:00	1889.96	1891.48	1888.69	1890.23	4320	0	5
2023.08.18	16:00:00	1890.28	1895.13	1889.36	1894.41	4363	0	5
2023.08.18	16:30:00	1894.43	1896.85	1890.88	1893.85	6014	0	5
2023.08.18	17:00:00	1893.82	1894.85	1891.83	1893.56	4596	0	5
2023.08.18	17:30:00	1893.56	1894.44	1891.56	1893.64	3691	0	5
2023.08.18	18:00:00	1893.64	1893.69	1891.97	1892.56	3303	0	5
2023.08.18	18:30:00	1892.56	1892.63	1890.42	1891.24	3056	0	5
2023.08.18	19:00:00	1891.23	1891.94	1890.41	1890.70	1826	0	5
2023.08.18	19:30:00	1890.70	1891.29	1888.65	1889.53	2255	0	5
2023.08.18	20:00:00	1889.53	1890.36	1886.77	1887.34	2746	0	5
2023.08.18	20:30:00	1887.34	1889.69	1887.28	1888.98	1677	0	5
2023.08.18	21:00:00	1888.98	1889.07	1887.59	1888.27	1234	0	5
2023.08.18	21:30:00	1888.27	1889.31	1888.20	1888.51	1105	0	5
2023.08.18	22:00:00	1888.51	1888.56	1887.58	1888.36	1303	0	5
2023.08.18	22:30:00	1888.36	1889.83	1887.64	1889.25	1338	0	8
2023.08.18	23:00:00	1889.25	1889.84	1888.45	1888.64	620	0	5
2023.08.18	23:30:00	1888.65	1889.97	1888.25	1889.16	673	0	5
2023.08.21	01:00:00	1889.08	1890.76	1889.08	1890.28	567	0	9
2023.08.21	01:30:00	1890.27	1890.65	1889.69	1890.22	426	0	13
2023.08.21	02:00:00	1890.23	1890.23	1888.91	1889.40	435	0	8
2023.08.21	02:30:00	1889.46	1889.86	1888.76	1889.84	513	0	10
2023.08.21	03:00:00	1889.84	1890.85	1889.73	1890.75	992	0	7
2023.08.21	03:30:00	1890.75	1891.07	1889.79	1889.89	817	0	5
2023.08.21	04:00:00	1889.89	1889.96	1887.49	1887.61	2795	0	6
2023.08.21	04:30:00	1887.61	1888.05	1884.95	1885.44	2465	0	5
2023.08.21	05:00:00	1885.44	1889.79	1884.77	1889.70	1886	0	5
2023.08.21	05:30:00	1889.70	1893.10	1889.47	1892.78	2276	0	7
2023.08.21	06:00:00	1892.78	1893.68	1890.61	1892.23	1847	0	5
2023.08.21	06:30:00	1892.23	1892.37	1891.04	1891.68	763	0	9
2023.08.21	07:00:00	1891.67	1893.73	1891.44	1893.08	1151	0	5
2023.08.21	07:30:00	1893.08	1893.33	1892.39	1892.48	756	0	5
2023.08.21	08:00:00	1892.48	1894.07	1891.84	1892.01	1432	0	5
2023.08.21	08:30:00	1892.01	1892.14	1887.80	1888.01	2508	0	5
2023.08.21	09:00:00	1888.00	1889.53	1887.38	1889.18	2146	0	5
2023.08.21	09:30:00	1889.18	1889.52	1887.81	1888.89	1716	0	5
2023.08.21	10:00:00	1888.89	1890.17	1888.35	1889.47	2468	0	5
2023.08.21	10:30:00	1889.48	1890.42	1888.00	1888.16	3311	0	5
2023.08.21	11:00:00	1888.16	1889.44	1887.53	1888.00	2994	0	5
2023.08.21	11:30:00	1888.01	1889.14	1887.60	1888.66	2385	0	5
2023.08.21	12:00:00	1888.66	1890.87	1888.26	1889.65	2264	0	5
2023.08.21	12:30:00	1889.65	1890.07	1888.80	1889.48	2020	0	5
2023.08.21	13:00:00	1889.48	1889.61	1886.91	1886.99	2411	0	5
2023.08.21	13:30:00	1887.02	1889.11	1886.78	1888.69	1867	0	5
2023.08.21	14:00:00	1888.68	1890.37	1887.86	1890.27	2344	0	5
2023.08.21	14:30:00	1890.27	1893.14	1890.17	1893.06	2972	0	5
2023.08.21	15:00:00	1893.05	1895.62	1892.97	1893.61	5340	0	5
2023.08.21	15:30:00	1893.61	1897.66	1892.78	1897.16	5583	0	5
2023.08.21	16:00:00	1897.16	1898.82	1894.88	1895.42	5372	0	5
2023.08.21	16:30:00	1895.42	1895.92	1888.55	1890.03	7122	0	5
2023.08.21	17:00:00	1890.04	1891.26	1886.92	1887.53	5813	0	5
2023.08.21	17:30:00	1887.53	1887.63	1885.27	1886.88	4383	0	5
2023.08.21	18:00:00	1886.85	1889.78	1885.91	1889.43	3642	0	5
2023.08.21	18:30:00	1889.43	1889.80	1888.77	1889.18	2758	0	5
2023.08.21	19:00:00	1889.18	1891.24	1889.08	1890.89	2412	0	5
2023.08.21	19:30:00	1890.89	1893.12	1889.82	1892.61	2356	0	5
2023.08.21	20:00:00	1892.68	1894.66	1892.53	1894.22	2827	0	5
2023.08.21	20:30:00	1894.22	1895.37	1893.93	1894.34	2346	0	5
2023.08.21	21:00:00	1894.34	1894.83	1894.00	1894.55	2184	0	5
2023.08.21	21:30:00	1894.55	1895.03	1893.84	1894.59	1795	0	5
2023.08.21	22:00:00	1894.60	1895.23	1894.24	1894.28	1321	0	5
2023.08.21	22:30:00	1894.24	1894.69	1894.15	1894.33	1538	0	5
2023.08.21	23:00:00	1894.31	1894.73	1894.20	1894.50	458	0	5
2023.08.21	23:30:00	1894.50	1894.90	1894.44	1894.74	396	0	5
2023.08.22	01:00:00	1894.43	1895.02	1894.12	1894.88	311	0	15
2023.08.22	01:30:00	1894.89	1895.10	1894.62	1894.99	198	0	21
