<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.15	11:00:00	2566.79	2568.88	2563.91	2565.97	2793	0	25
2024.11.15	11:30:00	2565.97	2567.74	2563.87	2563.92	2664	0	25
2024.11.15	12:00:00	2563.92	2569.61	2562.94	2569.11	3042	0	25
2024.11.15	12:30:00	2569.11	2570.42	2566.82	2567.81	3307	0	25
2024.11.15	13:00:00	2567.80	2570.32	2566.59	2570.25	2482	0	25
2024.11.15	13:30:00	2570.29	2573.22	2568.69	2570.66	3362	0	25
2024.11.15	14:00:00	2570.61	2570.96	2565.45	2568.15	2649	0	25
2024.11.15	14:30:00	2568.10	2569.52	2565.48	2569.11	2776	0	25
2024.11.15	15:00:00	2569.11	2575.74	2568.61	2570.68	5373	0	25
2024.11.15	15:30:00	2570.46	2572.35	2561.17	2565.22	6600	0	25
2024.11.15	16:00:00	2565.17	2573.96	2564.20	2573.10	5189	0	25
2024.11.15	16:30:00	2573.06	2575.53	2567.14	2572.75	6466	0	25
2024.11.15	17:00:00	2572.77	2575.92	2567.53	2569.43	6035	0	25
2024.11.15	17:30:00	2569.54	2571.51	2565.02	2570.77	5920	0	25
2024.11.15	18:00:00	2570.76	2573.24	2566.37	2566.45	5063	0	25
2024.11.15	18:30:00	2566.47	2567.08	2562.00	2562.11	4673	0	25
2024.11.15	19:00:00	2562.12	2564.73	2560.10	2563.71	3520	0	25
2024.11.15	19:30:00	2563.75	2564.61	2561.62	2562.93	3154	0	25
2024.11.15	20:00:00	2563.00	2566.45	2559.43	2565.59	3943	0	25
2024.11.15	20:30:00	2565.58	2567.72	2563.84	2567.48	3374	0	25
2024.11.15	21:00:00	2567.49	2567.99	2564.83	2564.99	2375	0	25
2024.11.15	21:30:00	2565.02	2565.34	2562.69	2563.74	2412	0	25
2024.11.15	22:00:00	2563.75	2563.80	2559.73	2560.60	2814	0	25
2024.11.15	22:30:00	2560.60	2563.86	2559.85	2562.16	2885	0	25
2024.11.15	23:00:00	2562.14	2562.36	2561.48	2561.67	768	0	25
2024.11.15	23:30:00	2561.65	2561.78	2560.97	2561.61	813	0	25
2024.11.18	01:00:00	2567.71	2575.42	2566.50	2573.90	2161	0	27
2024.11.18	01:30:00	2573.97	2575.04	2570.28	2571.31	1689	0	27
2024.11.18	02:00:00	2571.31	2573.25	2569.80	2571.09	2191	0	25
2024.11.18	02:30:00	2571.26	2577.06	2570.77	2576.41	2238	0	25
2024.11.18	03:00:00	2576.41	2593.83	2576.41	2593.82	5597	0	29
2024.11.18	03:30:00	2593.83	2597.11	2585.09	2587.02	5155	0	25
2024.11.18	04:00:00	2586.94	2595.03	2586.85	2593.07	3824	0	25
2024.11.18	04:30:00	2593.04	2593.91	2589.43	2591.03	3148	0	25
2024.11.18	05:00:00	2591.04	2592.49	2587.74	2589.41	2729	0	25
2024.11.18	05:30:00	2589.40	2590.99	2588.30	2589.86	1578	0	25
2024.11.18	06:00:00	2589.85	2591.77	2589.23	2591.62	1595	0	25
2024.11.18	06:30:00	2591.64	2593.04	2590.65	2592.18	1309	0	25
2024.11.18	07:00:00	2592.18	2592.24	2588.34	2588.83	1949	0	25
2024.11.18	07:30:00	2588.81	2588.81	2584.99	2585.50	3283	0	26
2024.11.18	08:00:00	2585.50	2586.37	2580.31	2586.18	3833	0	27
2024.11.18	08:30:00	2586.26	2587.66	2583.94	2585.95	3484	0	25
2024.11.18	09:00:00	2585.95	2587.00	2583.12	2583.57	3193	0	25
2024.11.18	09:30:00	2583.57	2584.64	2581.64	2582.80	3155	0	25
2024.11.18	10:00:00	2582.83	2589.96	2581.98	2587.26	4142	0	25
2024.11.18	10:30:00	2587.26	2587.79	2583.62	2585.54	3667	0	25
2024.11.18	11:00:00	2585.54	2591.83	2583.74	2591.63	3888	0	25
2024.11.18	11:30:00	2591.63	2597.19	2589.61	2595.64	4036	0	25
2024.11.18	12:00:00	2595.75	2596.63	2590.32	2591.52	3611	0	25
2024.11.18	12:30:00	2591.51	2594.21	2589.49	2593.98	2675	0	25
2024.11.18	13:00:00	2593.98	2594.85	2590.94	2594.03	2704	0	25
2024.11.18	13:30:00	2594.02	2595.35	2590.46	2594.28	3122	0	25
2024.11.18	14:00:00	2594.22	2594.39	2590.31	2590.94	3180	0	25
2024.11.18	14:30:00	2590.94	2597.06	2590.42	2595.07	3326	0	25
2024.11.18	15:00:00	2595.03	2599.65	2592.86	2599.02	4858	0	25
2024.11.18	15:30:00	2598.96	2604.97	2598.96	2603.83	4682	0	25
2024.11.18	16:00:00	2603.91	2608.11	2602.71	2604.37	4532	0	25
2024.11.18	16:30:00	2604.28	2610.15	2604.00	2608.05	5636	0	25
2024.11.18	17:00:00	2608.06	2611.76	2605.83	2611.45	4487	0	25
2024.11.18	17:30:00	2611.47	2613.27	2609.35	2612.94	4291	0	25
2024.11.18	18:00:00	2612.90	2614.98	2611.76	2611.83	4543	0	25
2024.11.18	18:30:00	2611.81	2612.36	2609.34	2611.49	3050	0	25
2024.11.18	19:00:00	2611.49	2611.89	2607.60	2608.32	2862	0	25
2024.11.18	19:30:00	2608.33	2611.50	2607.27	2610.35	2877	0	25
2024.11.18	20:00:00	2610.35	2610.92	2607.70	2610.20	2440	0	25
2024.11.18	20:30:00	2610.01	2611.99	2607.67	2611.05	2384	0	25
2024.11.18	21:00:00	2611.09	2612.54	2609.16	2609.26	2222	0	25
2024.11.18	21:30:00	2609.26	2610.49	2608.28	2609.73	2000	0	25
2024.11.18	22:00:00	2609.73	2611.49	2609.56	2610.23	1694	0	25
2024.11.18	22:30:00	2610.14	2610.92	2608.16	2610.14	2109	0	25
2024.11.18	23:00:00	2610.25	2611.62	2609.77	2610.86	1011	0	25
2024.11.18	23:30:00	2610.86	2612.15	2610.28	2611.53	782	0	25
2024.11.19	01:00:00	2611.74	2612.68	2610.35	2612.36	1032	0	25
2024.11.19	01:30:00	2612.36	2612.99	2611.77	2612.53	912	0	25
2024.11.19	02:00:00	2612.53	2612.67	2610.96	2612.35	1675	0	25
2024.11.19	02:30:00	2612.35	2613.65	2611.91	2613.24	2032	0	25
2024.11.19	03:00:00	2613.33	2617.75	2613.04	2613.04	4362	0	25
2024.11.19	03:30:00	2613.05	2616.38	2611.50	2615.63	4296	0	25
2024.11.19	04:00:00	2615.57	2619.36	2615.57	2619.23	3677	0	25
2024.11.19	04:30:00	2619.23	2624.10	2619.22	2622.42	4352	0	25
2024.11.19	05:00:00	2622.40	2625.45	2622.00	2624.07	4087	0	25
2024.11.19	05:30:00	2624.07	2624.78	2621.27	2624.42	3029	0	25
2024.11.19	06:00:00	2624.41	2624.44	2621.69	2621.99	2673	0	25
2024.11.19	06:30:00	2622.00	2625.15	2621.44	2622.84	2440	0	25
2024.11.19	07:00:00	2622.79	2623.24	2620.80	2623.19	2986	0	25
2024.11.19	07:30:00	2623.18	2623.37	2621.40	2622.57	3865	0	25
2024.11.19	08:00:00	2622.58	2624.64	2621.28	2622.35	3866	0	25
2024.11.19	08:30:00	2622.35	2626.63	2621.54	2625.00	3878	0	25
2024.11.19	09:00:00	2625.04	2625.21	2617.66	2618.51	3627	0	25
2024.11.19	09:30:00	2618.50	2620.89	2617.88	2619.06	2824	0	25
2024.11.19	10:00:00	2619.00	2622.05	2618.62	2619.86	3837	0	25
2024.11.19	10:30:00	2619.88	2626.93	2618.78	2626.25	5115	0	25
2024.11.19	11:00:00	2626.13	2631.76	2625.24	2630.43	5340	0	25
2024.11.19	11:30:00	2630.47	2634.40	2629.53	2630.21	4809	0	25
2024.11.19	12:00:00	2630.21	2635.27	2629.88	2634.74	3780	0	25
2024.11.19	12:30:00	2634.67	2636.44	2633.09	2635.02	3436	0	25
2024.11.19	13:00:00	2635.12	2636.01	2633.94	2634.47	3140	0	25
2024.11.19	13:30:00	2634.47	2635.12	2628.97	2629.51	3368	0	25
2024.11.19	14:00:00	2629.55	2636.09	2628.72	2635.82	3866	0	25
2024.11.19	14:30:00	2635.75	2639.27	2633.10	2639.17	3989	0	25
2024.11.19	15:00:00	2639.17	2639.38	2629.52	2630.27	5050	0	25
2024.11.19	15:30:00	2630.19	2636.90	2629.21	2635.22	5569	0	25
2024.11.19	16:00:00	2635.14	2636.87	2624.30	2628.22	5989	0	25
2024.11.19	16:30:00	2628.36	2630.95	2622.74	2623.39	6112	0	25
2024.11.19	17:00:00	2623.25	2628.62	2622.25	2627.70	5258	0	25
2024.11.19	17:30:00	2627.69	2628.18	2620.92	2624.39	5022	0	25
2024.11.19	18:00:00	2624.58	2628.41	2623.14	2624.21	4406	0	25
2024.11.19	18:30:00	2624.21	2626.51	2622.25	2626.40	4094	0	25
2024.11.19	19:00:00	2626.39	2633.03	2625.58	2632.48	3324	0	25
2024.11.19	19:30:00	2632.51	2632.75	2627.39	2628.03	2834	0	25
2024.11.19	20:00:00	2628.03	2629.80	2626.22	2627.14	3060	0	25
2024.11.19	20:30:00	2627.22	2630.37	2626.55	2630.12	2279	0	25
2024.11.19	21:00:00	2630.18	2631.56	2628.83	2630.03	2340	0	25
2024.11.19	21:30:00	2630.01	2631.53	2629.28	2630.67	2229	0	25
2024.11.19	22:00:00	2630.67	2632.35	2630.38	2631.99	1591	0	25
2024.11.19	22:30:00	2631.94	2634.54	2630.83	2633.68	1854	0	25
2024.11.19	23:00:00	2633.68	2633.87	2630.54	2632.63	1252	0	25
2024.11.19	23:30:00	2632.63	2633.65	2631.62	2631.97	1005	0	25
2024.11.20	01:00:00	2632.03	2634.54	2631.87	2634.04	1046	0	25
2024.11.20	01:30:00	2634.03	2635.45	2633.64	2635.10	1056	0	25
2024.11.20	02:00:00	2635.06	2637.87	2634.64	2637.71	1732	0	25
2024.11.20	02:30:00	2637.71	2639.06	2636.99	2637.78	1803	0	25
2024.11.20	03:00:00	2637.85	2641.40	2635.85	2636.65	4294	0	25
2024.11.20	03:30:00	2636.65	2640.53	2635.66	2639.55	3506	0	25
2024.11.20	04:00:00	2639.64	2641.68	2638.32	2641.28	2538	0	25
2024.11.20	04:30:00	2641.28	2641.77	2639.19	2640.17	3171	0	25
2024.11.20	05:00:00	2640.17	2641.17	2639.52	2640.62	2323	0	25
2024.11.20	05:30:00	2640.62	2640.75	2637.53	2637.89	1943	0	25
2024.11.20	06:00:00	2637.89	2638.71	2636.75	2636.86	1343	0	25
2024.11.20	06:30:00	2636.86	2637.45	2636.14	2636.57	1213	0	25
2024.11.20	07:00:00	2636.57	2637.57	2634.84	2636.93	1727	0	25
2024.11.20	07:30:00	2636.94	2638.42	2635.20	2636.82	2800	0	25
2024.11.20	08:00:00	2636.59	2637.04	2628.52	2631.09	3971	0	25
2024.11.20	08:30:00	2631.12	2631.52	2628.55	2629.44	3211	0	25
2024.11.20	09:00:00	2629.23	2630.15	2625.61	2626.24	3319	0	25
2024.11.20	09:30:00	2626.24	2626.99	2621.09	2621.54	3138	0	25
2024.11.20	10:00:00	2621.36	2623.64	2618.77	2621.85	3743	0	25
2024.11.20	10:30:00	2621.84	2624.46	2621.13	2624.13	2889	0	25
2024.11.20	11:00:00	2624.17	2625.60	2621.63	2621.75	3088	0	25
2024.11.20	11:30:00	2621.75	2623.85	2621.01	2621.81	2887	0	25
2024.11.20	12:00:00	2621.79	2626.14	2620.87	2624.35	2507	0	25
2024.11.20	12:30:00	2624.35	2625.51	2622.49	2625.05	2694	0	25
2024.11.20	13:00:00	2625.06	2625.37	2621.39	2623.93	2168	0	25
2024.11.20	13:30:00	2623.94	2628.10	2622.18	2628.02	3066	0	25
2024.11.20	14:00:00	2628.02	2630.35	2626.97	2628.37	3153	0	25
2024.11.20	14:30:00	2628.39	2632.33	2627.01	2631.75	3082	0	25
2024.11.20	15:00:00	2631.74	2640.42	2631.11	2637.48	4568	0	25
2024.11.20	15:30:00	2637.47	2639.40	2633.31	2635.99	3800	0	25
2024.11.20	16:00:00	2636.01	2641.78	2634.07	2639.14	4234	0	25
2024.11.20	16:30:00	2639.13	2646.30	2636.83	2643.12	4796	0	25
2024.11.20	17:00:00	2643.11	2648.74	2640.79	2645.94	4634	0	25
2024.11.20	17:30:00	2646.00	2648.81	2643.26	2648.78	4293	0	25
2024.11.20	18:00:00	2648.78	2649.86	2646.08	2649.72	4180	0	25
2024.11.20	18:30:00	2649.70	2650.76	2647.66	2650.56	3246	0	25
2024.11.20	19:00:00	2650.61	2655.36	2649.61	2649.99	3798	0	25
2024.11.20	19:30:00	2650.00	2652.46	2649.21	2651.76	3137	0	25
2024.11.20	20:00:00	2651.80	2652.01	2645.36	2647.99	3751	0	25
2024.11.20	20:30:00	2647.97	2649.28	2646.55	2648.55	2665	0	25
2024.11.20	21:00:00	2648.55	2651.32	2648.42	2649.89	2776	0	25
2024.11.20	21:30:00	2649.92	2653.04	2649.36	2650.80	2519	0	25
2024.11.20	22:00:00	2650.80	2651.15	2648.20	2648.54	2263	0	25
2024.11.20	22:30:00	2648.45	2649.62	2647.15	2648.83	2271	0	25
2024.11.20	23:00:00	2648.83	2650.35	2647.96	2649.90	1519	0	25
2024.11.20	23:30:00	2649.88	2650.29	2648.21	2649.87	933	0	25
2024.11.21	01:00:00	2649.83	2651.19	2648.65	2649.61	796	0	25
2024.11.21	01:30:00	2649.61	2652.87	2649.61	2652.09	895	0	25
2024.11.21	02:00:00	2652.12	2654.75	2651.73	2653.79	1784	0	25
2024.11.21	02:30:00	2653.79	2658.76	2653.79	2658.43	2226	0	25
2024.11.21	03:00:00	2658.51	2660.34	2653.04	2653.68	4266	0	25
2024.11.21	03:30:00	2653.68	2657.05	2651.74	2653.36	3945	0	25
2024.11.21	04:00:00	2653.36	2658.07	2652.53	2656.42	2327	0	25
2024.11.21	04:30:00	2656.28	2657.91	2653.44	2653.67	2798	0	25
2024.11.21	05:00:00	2653.62	2654.83	2650.29	2654.10	2876	0	25
2024.11.21	05:30:00	2654.10	2657.08	2653.11	2656.86	1349	0	25
2024.11.21	06:00:00	2656.86	2657.88	2656.78	2657.33	1396	0	25
2024.11.21	06:30:00	2657.33	2658.87	2656.80	2656.90	1325	0	25
2024.11.21	07:00:00	2656.90	2657.66	2654.56	2655.89	1715	0	25
2024.11.21	07:30:00	2655.95	2658.04	2654.68	2656.88	3002	0	25
2024.11.21	08:00:00	2656.88	2661.53	2656.51	2660.38	2935	0	25
2024.11.21	08:30:00	2660.38	2662.16	2658.78	2661.34	3050	0	25
2024.11.21	09:00:00	2661.16	2664.09	2660.02	2663.47	2509	0	25
2024.11.21	09:30:00	2663.47	2664.57	2662.25	2663.08	2863	0	25
2024.11.21	10:00:00	2662.96	2667.21	2661.95	2666.77	3104	0	25
2024.11.21	10:30:00	2666.78	2670.24	2665.49	2668.78	3472	0	25
2024.11.21	11:00:00	2668.81	2671.60	2664.72	2665.61	3800	0	25
2024.11.21	11:30:00	2665.73	2668.98	2663.42	2668.81	2821	0	25
2024.11.21	12:00:00	2668.80	2669.25	2665.01	2667.52	2837	0	25
2024.11.21	12:30:00	2667.50	2670.27	2667.17	2669.87	2090	0	25
2024.11.21	13:00:00	2669.89	2673.41	2668.27	2673.01	2844	0	25
2024.11.21	13:30:00	2673.07	2673.44	2669.94	2671.42	2525	0	25
2024.11.21	14:00:00	2671.51	2671.71	2663.53	2666.99	3169	0	25
2024.11.21	14:30:00	2667.07	2667.30	2662.96	2663.24	2673	0	25
2024.11.21	15:00:00	2663.22	2667.68	2660.38	2665.14	5522	0	25
2024.11.21	15:30:00	2665.11	2667.24	2662.24	2665.38	5349	0	25
2024.11.21	16:00:00	2665.46	2671.51	2665.46	2667.39	4758	0	25
2024.11.21	16:30:00	2667.38	2670.98	2661.38	2664.95	6046	0	25
2024.11.21	17:00:00	2664.87	2669.67	2664.38	2666.31	5558	0	25
2024.11.21	17:30:00	2666.22	2670.49	2665.51	2667.67	4299	0	25
2024.11.21	18:00:00	2667.65	2669.68	2664.66	2668.09	4582	0	25
2024.11.21	18:30:00	2668.09	2668.50	2661.29	2664.67	4110	0	25
2024.11.21	19:00:00	2664.68	2667.18	2661.72	2665.70	3334	0	25
2024.11.21	19:30:00	2665.68	2672.75	2665.28	2671.78	3304	0	25
2024.11.21	20:00:00	2671.77	2673.03	2669.05	2672.01	3079	0	25
2024.11.21	20:30:00	2671.95	2672.99	2670.02	2672.37	2483	0	25
2024.11.21	21:00:00	2672.37	2673.42	2668.87	2670.96	2411	0	25
2024.11.21	21:30:00	2670.96	2671.06	2667.77	2669.60	2277	0	25
2024.11.21	22:00:00	2669.60	2671.58	2668.48	2669.93	1846	0	25
2024.11.21	22:30:00	2669.97	2671.77	2669.41	2671.44	2011	0	25
2024.11.21	23:00:00	2671.50	2671.78	2668.72	2669.60	1086	0	25
2024.11.21	23:30:00	2669.60	2670.53	2667.93	2669.38	992	0	25
2024.11.22	01:00:00	2669.45	2669.85	2668.07	2669.32	1183	0	25
2024.11.22	01:30:00	2669.32	2669.94	2668.67	2669.10	1175	0	25
2024.11.22	02:00:00	2669.09	2673.48	2668.82	2672.99	2317	0	25
2024.11.22	02:30:00	2672.99	2673.53	2671.38	2673.06	1792	0	25
2024.11.22	03:00:00	2673.06	2678.30	2673.02	2675.88	4571	0	25
2024.11.22	03:30:00	2675.88	2679.36	2675.71	2677.73	3633	0	25
2024.11.22	04:00:00	2677.71	2681.71	2677.23	2681.71	3353	0	25
2024.11.22	04:30:00	2681.72	2686.33	2681.23	2685.98	4569	0	25
2024.11.22	05:00:00	2685.97	2690.40	2685.64	2686.44	4084	0	25
2024.11.22	05:30:00	2686.39	2686.52	2681.40	2686.11	3152	0	25
2024.11.22	06:00:00	2686.11	2687.00	2684.06	2684.52	2003	0	25
2024.11.22	06:30:00	2684.52	2692.27	2682.97	2688.66	2458	0	25
2024.11.22	07:00:00	2688.72	2689.10	2686.36	2688.20	2939	0	25
2024.11.22	07:30:00	2688.22	2688.81	2683.01	2686.57	4056	0	25
2024.11.22	08:00:00	2686.58	2689.21	2685.78	2688.05	3890	0	25
2024.11.22	08:30:00	2688.05	2693.13	2687.22	2692.87	3442	0	25
2024.11.22	09:00:00	2692.86	2693.25	2690.39	2692.59	2864	0	25
2024.11.22	09:30:00	2692.59	2698.91	2692.49	2696.37	4036	0	25
2024.11.22	10:00:00	2696.39	2700.36	2694.73	2696.80	4517	0	25
2024.11.22	10:30:00	2696.51	2700.42	2695.97	2697.25	3906	0	25
2024.11.22	11:00:00	2697.26	2698.39	2693.50	2695.14	4894	0	25
2024.11.22	11:30:00	2695.05	2707.38	2694.51	2703.29	4471	0	25
2024.11.22	12:00:00	2703.38	2708.47	2702.65	2705.90	3969	0	25
2024.11.22	12:30:00	2706.10	2707.90	2704.38	2707.63	3169	0	25
2024.11.22	13:00:00	2707.65	2710.05	2700.09	2700.60	3851	0	25
2024.11.22	13:30:00	2700.61	2703.42	2697.02	2698.77	3812	0	25
2024.11.22	14:00:00	2698.77	2701.36	2697.52	2698.31	3352	0	25
2024.11.22	14:30:00	2698.19	2704.96	2697.01	2702.90	3549	0	25
2024.11.22	15:00:00	2702.76	2704.07	2690.92	2691.65	5776	0	25
2024.11.22	15:30:00	2691.56	2695.61	2689.27	2692.86	5320	0	25
2024.11.22	16:00:00	2692.81	2693.62	2685.95	2687.60	4911	0	25
2024.11.22	16:30:00	2687.53	2696.24	2684.41	2694.72	6264	0	25
2024.11.22	17:00:00	2694.57	2699.86	2694.55	2699.32	5855	0	25
2024.11.22	17:30:00	2699.35	2705.01	2697.70	2703.59	5427	0	25
2024.11.22	18:00:00	2703.61	2706.45	2700.76	2702.73	4671	0	25
2024.11.22	18:30:00	2702.74	2706.49	2701.39	2705.10	3759	0	25
2024.11.22	19:00:00	2705.11	2706.79	2703.95	2705.36	2904	0	25
2024.11.22	19:30:00	2705.37	2707.18	2703.58	2706.75	2993	0	25
2024.11.22	20:00:00	2706.75	2710.79	2706.63	2709.79	3270	0	25
2024.11.22	20:30:00	2709.80	2711.36	2708.53	2710.80	2466	0	25
2024.11.22	21:00:00	2710.82	2711.36	2708.66	2710.53	2265	0	25
2024.11.22	21:30:00	2710.53	2711.30	2706.97	2708.16	2088	0	25
2024.11.22	22:00:00	2708.15	2708.78	2705.02	2707.73	2364	0	25
2024.11.22	22:30:00	2707.75	2708.07	2705.26	2705.83	2058	0	25
2024.11.22	23:00:00	2705.81	2709.71	2705.73	2709.20	1152	0	25
2024.11.22	23:30:00	2709.16	2715.46	2707.83	2715.31	1447	0	25
2024.11.25	01:00:00	2704.97	2718.12	2704.13	2717.75	2949	0	25
2024.11.25	01:30:00	2717.75	2721.29	2715.40	2719.76	2606	0	25
2024.11.25	02:00:00	2719.77	2720.11	2715.90	2716.56	3039	0	25
2024.11.25	02:30:00	2716.56	2716.81	2709.83	2710.52	3367	0	25
2024.11.25	03:00:00	2710.74	2711.06	2699.93	2701.96	5853	0	25
2024.11.25	03:30:00	2701.96	2702.58	2694.87	2701.15	5246	0	25
2024.11.25	04:00:00	2701.16	2704.35	2699.50	2701.02	4035	0	25
2024.11.25	04:30:00	2701.03	2701.70	2692.29	2695.24	4496	0	25
2024.11.25	05:00:00	2695.19	2697.32	2659.26	2671.49	4646	0	25
2024.11.25	05:30:00	2671.32	2676.16	2665.60	2672.22	4470	0	25
2024.11.25	06:00:00	2672.18	2676.25	2663.88	2671.26	3573	0	25
2024.11.25	06:30:00	2671.27	2673.98	2670.17	2672.43	2716	0	25
2024.11.25	07:00:00	2672.47	2673.92	2668.43	2672.66	2909	0	25
2024.11.25	07:30:00	2672.62	2672.62	2658.22	2664.65	5668	0	25
2024.11.25	08:00:00	2664.78	2669.16	2661.65	2667.69	4789	0	25
2024.11.25	08:30:00	2667.61	2670.03	2664.67	2666.89	4149	0	25
2024.11.25	09:00:00	2666.89	2672.53	2665.43	2667.02	4503	0	25
2024.11.25	09:30:00	2667.03	2670.20	2663.80	2667.78	3929	0	25
2024.11.25	10:00:00	2667.85	2673.52	2667.11	2670.28	4659	0	25
2024.11.25	10:30:00	2670.23	2672.27	2667.84	2671.96	3663	0	25
2024.11.25	11:00:00	2671.98	2675.13	2669.88	2671.67	3897	0	25
2024.11.25	11:30:00	2671.66	2675.11	2671.08	2673.86	3344	0	25
2024.11.25	12:00:00	2673.85	2674.03	2668.71	2669.71	3041	0	25
2024.11.25	12:30:00	2669.72	2677.98	2669.43	2677.64	2855	0	25
2024.11.25	13:00:00	2677.59	2686.09	2677.59	2683.35	3122	0	25
2024.11.25	13:30:00	2683.47	2688.68	2683.34	2686.80	3078	0	25
2024.11.25	14:00:00	2686.85	2686.86	2679.90	2682.11	3549	0	25
2024.11.25	14:30:00	2682.11	2684.65	2680.08	2680.94	3128	0	25
2024.11.25	15:00:00	2680.86	2687.03	2676.63	2685.46	5715	0	25
2024.11.25	15:30:00	2685.31	2687.84	2676.96	2678.21	5429	0	25
2024.11.25	16:00:00	2678.21	2678.66	2639.82	2645.38	7246	0	25
2024.11.25	16:30:00	2645.00	2646.65	2633.58	2641.27	7202	0	25
2024.11.25	17:00:00	2641.35	2641.59	2629.98	2636.89	6227	0	25
2024.11.25	17:30:00	2636.96	2638.47	2626.21	2628.28	5580	0	25
2024.11.25	18:00:00	2628.30	2634.54	2628.24	2632.12	4798	0	25
2024.11.25	18:30:00	2632.09	2639.33	2629.98	2631.97	4183	0	25
2024.11.25	19:00:00	2631.89	2634.14	2624.55	2624.84	3551	0	25
2024.11.25	19:30:00	2624.82	2628.87	2624.56	2627.79	3351	0	25
2024.11.25	20:00:00	2627.73	2628.44	2615.56	2617.73	4635	0	25
2024.11.25	20:30:00	2617.71	2621.92	2617.31	2618.83	3235	0	25
2024.11.25	21:00:00	2618.81	2623.38	2618.34	2622.83	2764	0	25
2024.11.25	21:30:00	2622.89	2626.11	2622.83	2625.70	2386	0	25
2024.11.25	22:00:00	2625.69	2628.67	2622.61	2625.98	2504	0	25
2024.11.25	22:30:00	2625.94	2627.78	2625.56	2626.01	2413	0	25
2024.11.25	23:00:00	2625.95	2628.29	2625.88	2626.22	1227	0	25
2024.11.25	23:30:00	2626.22	2626.63	2625.09	2625.39	832	0	25
2024.11.26	01:00:00	2624.93	2628.49	2624.93	2625.87	1290	0	25
2024.11.26	01:30:00	2625.85	2626.01	2605.20	2610.39	4051	0	25
2024.11.26	02:00:00	2610.47	2623.75	2608.60	2622.03	4354	0	25
2024.11.26	02:30:00	2622.03	2624.52	2619.37	2619.79	3505	0	25
2024.11.26	03:00:00	2619.77	2629.30	2618.01	2626.47	5577	0	25
2024.11.26	03:30:00	2626.47	2632.09	2625.62	2628.09	4498	0	25
2024.11.26	04:00:00	2628.08	2630.47	2627.14	2628.58	3421	0	25
2024.11.26	04:30:00	2628.58	2630.04	2624.93	2625.33	4172	0	25
2024.11.26	05:00:00	2625.32	2628.79	2622.90	2627.75	3774	0	25
2024.11.26	05:30:00	2627.75	2630.98	2627.68	2630.33	2709	0	25
2024.11.26	06:00:00	2630.28	2631.33	2627.90	2627.98	2033	0	25
2024.11.26	06:30:00	2627.97	2628.36	2624.98	2626.34	2160	0	25
2024.11.26	07:00:00	2626.34	2626.41	2621.60	2622.40	2525	0	25
2024.11.26	07:30:00	2622.36	2625.26	2617.82	2624.28	4256	0	25
2024.11.26	08:00:00	2624.33	2625.91	2621.13	2623.12	3936	0	25
2024.11.26	08:30:00	2623.20	2623.71	2621.50	2621.99	3421	0	25
2024.11.26	09:00:00	2621.99	2622.78	2615.77	2616.04	3304	0	25
2024.11.26	09:30:00	2616.04	2616.04	2610.73	2614.00	4020	0	25
2024.11.26	10:00:00	2614.00	2618.27	2612.62	2614.46	4097	0	25
2024.11.26	10:30:00	2614.46	2617.00	2612.39	2613.31	3751	0	25
2024.11.26	11:00:00	2613.36	2623.25	2612.87	2620.89	3934	0	25
2024.11.26	11:30:00	2620.96	2627.09	2620.91	2625.93	3764	0	25
2024.11.26	12:00:00	2625.94	2630.23	2625.06	2628.22	3546	0	25
2024.11.26	12:30:00	2628.25	2633.05	2628.25	2631.25	3042	0	25
2024.11.26	13:00:00	2631.25	2631.43	2627.59	2630.46	2983	0	25
2024.11.26	13:30:00	2630.44	2633.19	2628.72	2633.19	2972	0	25
2024.11.26	14:00:00	2633.18	2634.72	2629.25	2631.78	3544	0	25
2024.11.26	14:30:00	2631.78	2632.82	2629.67	2630.96	3380	0	25
2024.11.26	15:00:00	2630.96	2641.86	2630.00	2632.86	5665	0	25
2024.11.26	15:30:00	2632.82	2634.19	2624.00	2629.87	5558	0	25
2024.11.26	16:00:00	2629.85	2633.72	2626.65	2629.09	4942	0	25
2024.11.26	16:30:00	2629.08	2629.08	2616.75	2622.71	5837	0	25
2024.11.26	17:00:00	2622.71	2627.90	2620.31	2626.28	5586	0	25
2024.11.26	17:30:00	2626.31	2632.70	2625.46	2629.44	5119	0	25
2024.11.26	18:00:00	2629.43	2630.53	2626.38	2627.57	3778	0	25
2024.11.26	18:30:00	2627.57	2631.31	2627.23	2628.61	3175	0	25
2024.11.26	19:00:00	2628.61	2628.62	2624.91	2626.87	3185	0	25
2024.11.26	19:30:00	2626.90	2627.65	2624.87	2624.88	2852	0	25
2024.11.26	20:00:00	2624.86	2624.88	2620.29	2621.40	3672	0	25
2024.11.26	20:30:00	2621.31	2624.55	2619.53	2623.39	2587	0	25
2024.11.26	21:00:00	2623.40	2627.83	2622.71	2625.60	3198	0	25
2024.11.26	21:30:00	2625.60	2628.93	2625.00	2627.99	2284	0	25
2024.11.26	22:00:00	2627.99	2630.05	2627.51	2627.96	2258	0	25
2024.11.26	22:30:00	2628.00	2632.74	2628.00	2631.60	2404	0	25
2024.11.26	23:00:00	2631.60	2633.49	2630.70	2633.13	1265	0	25
2024.11.26	23:30:00	2633.10	2633.37	2631.71	2632.59	949	0	25
