<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.11	20:45:00	2355.78	2357.21	2354.25	2356.18	2336	0	25
2024.04.11	21:00:00	2356.21	2362.07	2355.64	2360.98	3487	0	25
2024.04.11	21:15:00	2360.99	2363.34	2360.63	2361.68	2811	0	25
2024.04.11	21:30:00	2361.70	2364.99	2361.44	2364.05	2018	0	25
2024.04.11	21:45:00	2364.12	2364.74	2361.39	2361.41	2440	0	25
2024.04.11	22:00:00	2361.39	2363.69	2361.39	2362.06	1837	0	25
2024.04.11	22:15:00	2362.07	2365.13	2361.51	2364.26	1781	0	25
2024.04.11	22:30:00	2364.14	2371.03	2363.81	2370.02	2175	0	25
2024.04.11	22:45:00	2369.98	2374.58	2368.56	2372.74	3220	0	25
2024.04.11	23:00:00	2372.78	2374.57	2372.28	2372.79	1613	0	25
2024.04.11	23:15:00	2372.81	2376.11	2372.50	2375.04	1330	0	25
2024.04.11	23:30:00	2375.04	2377.48	2375.01	2377.44	1340	0	25
2024.04.11	23:45:00	2377.38	2377.62	2371.30	2372.16	1306	0	25
2024.04.12	01:00:00	2371.38	2377.27	2370.72	2376.80	890	0	25
2024.04.12	01:15:00	2376.80	2379.48	2375.25	2375.36	1205	0	25
2024.04.12	01:30:00	2375.38	2375.49	2371.96	2373.08	975	0	25
2024.04.12	01:45:00	2373.03	2374.43	2372.93	2373.92	422	0	25
2024.04.12	02:00:00	2373.92	2376.21	2373.84	2375.40	651	0	25
2024.04.12	02:15:00	2375.43	2376.73	2375.19	2376.03	518	0	25
2024.04.12	02:30:00	2376.04	2376.74	2374.46	2376.05	668	0	25
2024.04.12	02:45:00	2376.03	2377.05	2374.54	2376.78	1245	0	25
2024.04.12	03:00:00	2376.95	2377.04	2375.28	2376.70	1157	0	25
2024.04.12	03:15:00	2376.68	2376.68	2374.55	2375.97	1301	0	25
2024.04.12	03:30:00	2375.99	2376.65	2375.09	2376.60	1071	0	25
2024.04.12	03:45:00	2376.57	2379.11	2376.10	2378.68	1704	0	25
2024.04.12	04:00:00	2378.67	2389.47	2378.67	2386.49	5717	0	25
2024.04.12	04:15:00	2386.45	2387.85	2381.37	2382.65	3694	0	25
2024.04.12	04:30:00	2382.66	2389.37	2382.60	2387.88	3009	0	25
2024.04.12	04:45:00	2387.86	2391.38	2386.66	2390.68	3596	0	25
2024.04.12	05:00:00	2390.67	2395.39	2389.29	2393.65	3734	0	25
2024.04.12	05:15:00	2393.63	2395.02	2387.98	2388.66	2440	0	25
2024.04.12	05:30:00	2388.69	2391.84	2388.03	2389.25	2727	0	25
2024.04.12	05:45:00	2389.25	2392.57	2387.88	2390.47	2184	0	25
2024.04.12	06:00:00	2390.44	2391.13	2387.94	2388.25	1449	0	25
2024.04.12	06:15:00	2388.25	2389.68	2387.86	2388.21	1400	0	25
2024.04.12	06:30:00	2388.19	2389.02	2383.93	2384.59	2185	0	25
2024.04.12	06:45:00	2384.60	2385.37	2382.95	2384.19	1491	0	25
2024.04.12	07:00:00	2384.17	2384.67	2382.74	2384.67	1028	0	25
2024.04.12	07:15:00	2384.62	2387.06	2383.85	2385.22	1156	0	25
2024.04.12	07:30:00	2385.23	2385.41	2383.80	2384.68	946	0	25
2024.04.12	07:45:00	2384.67	2387.03	2383.39	2384.17	1293	0	25
2024.04.12	08:00:00	2384.17	2386.10	2383.35	2384.93	1570	0	25
2024.04.12	08:15:00	2384.98	2386.15	2384.18	2384.60	1129	0	25
2024.04.12	08:30:00	2384.61	2390.04	2384.58	2389.75	2319	0	25
2024.04.12	08:45:00	2389.79	2389.90	2387.29	2387.43	2054	0	25
2024.04.12	09:00:00	2387.43	2388.41	2384.61	2385.39	2531	0	25
2024.04.12	09:15:00	2385.39	2388.03	2384.82	2387.43	1957	0	25
2024.04.12	09:30:00	2387.50	2393.28	2387.04	2391.97	3213	0	25
2024.04.12	09:45:00	2391.99	2395.21	2391.99	2395.10	2967	0	25
2024.04.12	10:00:00	2395.01	2398.23	2393.48	2398.04	3886	0	25
2024.04.12	10:15:00	2398.03	2398.84	2394.91	2395.13	3245	0	25
2024.04.12	10:30:00	2395.14	2395.97	2392.76	2394.16	2775	0	25
2024.04.12	10:45:00	2394.17	2400.32	2394.17	2399.90	2899	0	25
2024.04.12	11:00:00	2399.86	2400.58	2396.38	2396.58	3143	0	25
2024.04.12	11:15:00	2396.60	2399.72	2396.24	2398.02	2580	0	25
2024.04.12	11:30:00	2398.01	2398.01	2394.10	2394.90	2420	0	25
2024.04.12	11:45:00	2394.91	2398.35	2394.23	2396.67	2043	0	25
2024.04.12	12:00:00	2396.71	2397.23	2395.26	2395.66	1955	0	25
2024.04.12	12:15:00	2395.65	2396.82	2393.28	2394.66	2180	0	25
2024.04.12	12:30:00	2394.66	2396.26	2394.28	2395.48	1815	0	25
2024.04.12	12:45:00	2395.36	2400.18	2395.10	2398.12	1834	0	25
2024.04.12	13:00:00	2398.13	2398.73	2396.87	2397.58	1651	0	25
2024.04.12	13:15:00	2397.58	2399.58	2395.90	2399.54	1941	0	25
2024.04.12	13:30:00	2399.54	2400.39	2398.24	2399.88	1845	0	25
2024.04.12	13:45:00	2399.88	2399.94	2396.90	2398.07	2156	0	25
2024.04.12	14:00:00	2398.07	2398.12	2394.77	2395.20	2737	0	25
2024.04.12	14:15:00	2395.20	2395.69	2391.93	2393.55	2547	0	25
2024.04.12	14:30:00	2393.54	2394.88	2390.34	2394.63	2706	0	25
2024.04.12	14:45:00	2394.60	2395.56	2393.43	2395.31	2200	0	25
2024.04.12	15:00:00	2395.32	2395.67	2391.60	2393.37	2888	0	25
2024.04.12	15:15:00	2393.36	2397.44	2392.59	2395.05	3435	0	25
2024.04.12	15:30:00	2395.06	2397.30	2393.48	2396.25	5207	0	25
2024.04.12	15:45:00	2396.15	2397.55	2392.14	2395.80	4913	0	25
2024.04.12	16:00:00	2395.82	2399.84	2394.31	2395.38	5265	0	25
2024.04.12	16:15:00	2395.39	2399.30	2394.56	2396.44	4917	0	25
2024.04.12	16:30:00	2396.46	2404.31	2393.39	2402.55	6371	0	25
2024.04.12	16:45:00	2402.52	2406.54	2399.47	2404.13	5968	0	25
2024.04.12	17:00:00	2404.40	2415.56	2400.36	2414.08	6711	0	25
2024.04.12	17:15:00	2414.06	2420.23	2411.69	2414.02	6009	0	25
2024.04.12	17:30:00	2414.05	2417.48	2412.70	2415.87	5286	0	25
2024.04.12	17:45:00	2415.90	2428.96	2415.59	2426.67	5504	0	25
2024.04.12	18:00:00	2426.62	2431.43	2410.61	2411.16	6834	0	25
2024.04.12	18:15:00	2411.09	2412.02	2393.77	2395.09	7206	0	25
2024.04.12	18:30:00	2395.22	2399.98	2382.10	2394.98	7330	0	25
2024.04.12	18:45:00	2394.92	2395.61	2386.63	2395.50	6050	0	25
2024.04.12	19:00:00	2395.52	2395.52	2387.92	2388.18	4789	0	25
2024.04.12	19:15:00	2388.32	2389.28	2372.88	2374.31	6486	0	25
2024.04.12	19:30:00	2374.30	2376.63	2367.27	2370.32	6361	0	25
2024.04.12	19:45:00	2370.39	2372.09	2360.74	2369.18	6420	0	25
2024.04.12	20:00:00	2369.16	2372.94	2359.16	2360.27	5864	0	25
2024.04.12	20:15:00	2360.28	2363.65	2352.03	2357.08	5542	0	25
2024.04.12	20:30:00	2357.11	2358.41	2347.87	2348.09	5043	0	25
2024.04.12	20:45:00	2348.10	2357.82	2346.34	2355.20	5208	0	25
2024.04.12	21:00:00	2355.18	2356.58	2352.92	2354.48	3609	0	25
2024.04.12	21:15:00	2354.46	2354.59	2344.57	2345.72	4142	0	25
2024.04.12	21:30:00	2345.68	2347.78	2335.99	2336.56	4035	0	25
2024.04.12	21:45:00	2336.55	2340.91	2335.36	2338.74	2951	0	25
2024.04.12	22:00:00	2338.77	2339.44	2333.75	2337.16	3343	0	25
2024.04.12	22:15:00	2337.14	2343.87	2335.53	2341.63	3384	0	25
2024.04.12	22:30:00	2341.62	2343.28	2337.74	2342.12	2441	0	25
2024.04.12	22:45:00	2342.14	2345.34	2341.97	2343.17	2546	0	25
2024.04.12	23:00:00	2343.22	2344.45	2342.03	2344.21	1333	0	25
2024.04.12	23:15:00	2344.17	2344.89	2341.72	2342.24	900	0	25
2024.04.12	23:30:00	2342.22	2343.17	2342.02	2342.79	568	0	25
2024.04.12	23:45:00	2342.70	2345.11	2342.64	2344.22	1135	0	25
2024.04.15	01:00:00	2360.62	2372.85	2355.20	2367.20	5304	0	25
2024.04.15	01:15:00	2367.18	2368.33	2347.11	2355.48	3921	0	25
2024.04.15	01:30:00	2355.44	2362.86	2352.83	2361.07	2611	0	25
2024.04.15	01:45:00	2361.05	2361.98	2354.38	2356.96	1595	0	25
2024.04.15	02:00:00	2356.97	2359.14	2355.11	2358.31	1518	0	25
2024.04.15	02:15:00	2358.34	2359.47	2356.80	2358.43	1113	0	25
2024.04.15	02:30:00	2358.44	2362.10	2358.12	2361.54	1549	0	25
2024.04.15	02:45:00	2361.53	2365.47	2361.51	2364.68	2336	0	25
2024.04.15	03:00:00	2364.78	2365.88	2360.07	2363.34	3231	0	25
2024.04.15	03:15:00	2363.26	2363.67	2360.20	2361.17	2407	0	25
2024.04.15	03:30:00	2361.12	2361.12	2354.84	2356.56	2504	0	25
2024.04.15	03:45:00	2356.55	2356.81	2350.55	2353.23	2495	0	25
2024.04.15	04:00:00	2353.22	2359.74	2348.31	2352.03	5365	0	25
2024.04.15	04:15:00	2352.06	2356.82	2349.15	2356.01	3911	0	25
2024.04.15	04:30:00	2355.98	2357.93	2354.58	2355.80	3015	0	25
2024.04.15	04:45:00	2355.82	2356.78	2352.44	2355.58	2576	0	25
2024.04.15	05:00:00	2355.58	2363.26	2353.55	2362.75	3468	0	25
2024.04.15	05:15:00	2362.83	2364.64	2359.48	2361.34	2777	0	25
2024.04.15	05:30:00	2361.49	2362.83	2359.32	2360.21	2074	0	25
2024.04.15	05:45:00	2360.18	2360.61	2358.16	2359.58	2308	0	25
2024.04.15	06:00:00	2359.59	2359.87	2357.03	2357.59	1793	0	25
2024.04.15	06:15:00	2357.58	2358.68	2354.70	2357.71	2559	0	25
2024.04.15	06:30:00	2357.73	2360.42	2356.67	2358.67	1787	0	25
2024.04.15	06:45:00	2358.67	2359.51	2358.08	2358.50	1160	0	25
2024.04.15	07:00:00	2358.51	2358.60	2355.85	2356.56	1334	0	25
2024.04.15	07:15:00	2356.56	2358.63	2356.03	2357.74	979	0	25
2024.04.15	07:30:00	2357.75	2358.03	2355.66	2356.54	1040	0	25
2024.04.15	07:45:00	2356.54	2357.42	2355.59	2356.59	798	0	25
2024.04.15	08:00:00	2356.52	2356.71	2352.03	2355.05	2113	0	25
2024.04.15	08:15:00	2355.06	2356.58	2354.36	2356.56	1061	0	25
2024.04.15	08:30:00	2356.56	2357.53	2353.39	2357.31	2076	0	25
2024.04.15	08:45:00	2357.27	2362.42	2355.98	2361.10	3014	0	25
2024.04.15	09:00:00	2361.11	2361.50	2357.50	2360.35	3783	0	25
2024.04.15	09:15:00	2360.24	2361.16	2357.31	2358.14	3090	0	25
2024.04.15	09:30:00	2358.15	2359.55	2356.15	2357.99	2963	0	25
2024.04.15	09:45:00	2357.96	2358.17	2353.07	2354.82	3179	0	25
2024.04.15	10:00:00	2354.80	2356.08	2349.91	2353.25	3687	0	25
2024.04.15	10:15:00	2353.32	2356.33	2352.33	2354.58	2537	0	25
2024.04.15	10:30:00	2354.58	2355.48	2352.79	2353.30	2393	0	25
2024.04.15	10:45:00	2353.31	2353.83	2350.70	2353.08	2490	0	25
2024.04.15	11:00:00	2353.05	2356.03	2348.95	2354.26	3533	0	25
2024.04.15	11:15:00	2354.27	2355.68	2349.28	2349.70	2836	0	25
2024.04.15	11:30:00	2349.70	2349.75	2344.71	2346.19	3018	0	25
2024.04.15	11:45:00	2346.18	2351.80	2346.11	2351.60	2472	0	25
2024.04.15	12:00:00	2351.61	2353.49	2348.61	2349.11	2622	0	25
2024.04.15	12:15:00	2349.15	2350.09	2347.41	2347.82	2001	0	25
2024.04.15	12:30:00	2347.78	2349.71	2346.34	2348.04	2025	0	25
2024.04.15	12:45:00	2348.02	2349.64	2347.62	2349.63	1349	0	25
2024.04.15	13:00:00	2349.65	2351.83	2349.23	2351.60	1846	0	25
2024.04.15	13:15:00	2351.56	2351.78	2349.79	2349.79	1400	0	25
2024.04.15	13:30:00	2349.79	2351.28	2349.45	2350.42	1680	0	25
2024.04.15	13:45:00	2350.41	2356.94	2349.94	2356.76	2126	0	25
2024.04.15	14:00:00	2356.74	2361.23	2356.43	2359.16	2519	0	25
2024.04.15	14:15:00	2359.16	2360.66	2355.48	2356.42	2390	0	25
2024.04.15	14:30:00	2356.41	2360.00	2355.84	2358.49	2213	0	25
2024.04.15	14:45:00	2358.53	2359.32	2356.23	2357.99	2171	0	25
2024.04.15	15:00:00	2357.98	2359.18	2355.04	2356.76	2573	0	25
2024.04.15	15:15:00	2356.71	2358.02	2354.49	2357.60	2911	0	25
2024.04.15	15:30:00	2357.61	2358.85	2350.92	2356.88	5798	0	25
2024.04.15	15:45:00	2356.88	2358.93	2355.42	2357.28	4255	0	25
2024.04.15	16:00:00	2357.29	2361.04	2353.74	2354.43	5201	0	25
2024.04.15	16:15:00	2354.44	2354.61	2351.53	2354.18	4041	0	25
2024.04.15	16:30:00	2354.17	2355.54	2343.11	2345.29	6098	0	25
2024.04.15	16:45:00	2345.30	2351.35	2343.66	2348.65	5550	0	25
2024.04.15	17:00:00	2348.67	2349.09	2324.19	2332.28	7041	0	25
2024.04.15	17:15:00	2332.26	2335.41	2327.71	2332.72	5687	0	25
2024.04.15	17:30:00	2332.85	2349.81	2332.85	2348.82	6509	0	25
2024.04.15	17:45:00	2348.81	2352.39	2344.33	2349.43	5339	0	25
2024.04.15	18:00:00	2349.41	2349.92	2342.55	2345.69	4953	0	25
2024.04.15	18:15:00	2345.70	2351.66	2344.94	2351.30	4176	0	25
2024.04.15	18:30:00	2351.29	2352.06	2344.66	2348.84	4750	0	25
2024.04.15	18:45:00	2348.85	2352.49	2348.28	2351.54	3515	0	25
2024.04.15	19:00:00	2351.62	2352.02	2348.73	2349.82	3082	0	25
2024.04.15	19:15:00	2349.76	2350.00	2347.32	2348.60	3261	0	25
2024.04.15	19:30:00	2348.57	2357.63	2346.13	2356.07	4270	0	25
2024.04.15	19:45:00	2356.11	2360.02	2354.67	2357.11	4151	0	25
2024.04.15	20:00:00	2357.12	2357.49	2353.99	2355.84	3460	0	25
2024.04.15	20:15:00	2355.78	2367.39	2354.82	2366.89	4258	0	25
2024.04.15	20:30:00	2366.87	2370.58	2362.19	2366.01	4997	0	25
2024.04.15	20:45:00	2366.03	2367.08	2363.32	2365.43	3909	0	25
2024.04.15	21:00:00	2365.39	2366.67	2363.66	2365.58	3032	0	25
2024.04.15	21:15:00	2365.55	2369.09	2365.20	2367.20	2626	0	25
2024.04.15	21:30:00	2367.22	2370.62	2366.88	2370.20	2153	0	25
2024.04.15	21:45:00	2370.20	2378.08	2369.62	2375.91	3304	0	25
2024.04.15	22:00:00	2375.89	2383.15	2373.98	2381.83	3750	0	25
2024.04.15	22:15:00	2381.81	2387.53	2379.64	2384.24	3339	0	25
2024.04.15	22:30:00	2384.26	2384.55	2381.33	2382.47	2809	0	25
2024.04.15	22:45:00	2382.47	2387.13	2382.38	2386.32	3164	0	25
2024.04.15	23:00:00	2386.33	2386.63	2383.99	2384.08	1304	0	25
2024.04.15	23:15:00	2384.09	2384.47	2382.66	2382.97	1445	0	25
2024.04.15	23:30:00	2382.98	2383.13	2380.08	2382.37	1198	0	25
2024.04.15	23:45:00	2382.36	2383.78	2380.82	2383.17	943	0	25
2024.04.16	01:00:00	2382.43	2387.94	2380.54	2387.94	927	0	25
2024.04.16	01:15:00	2387.83	2392.14	2385.77	2386.94	1511	0	25
2024.04.16	01:30:00	2386.94	2386.94	2384.13	2384.97	802	0	25
2024.04.16	01:45:00	2385.03	2385.70	2383.62	2384.35	799	0	25
2024.04.16	02:00:00	2384.30	2387.30	2383.96	2385.86	696	0	25
2024.04.16	02:15:00	2385.82	2385.97	2383.69	2384.70	624	0	25
2024.04.16	02:30:00	2384.70	2385.00	2383.89	2384.30	586	0	25
2024.04.16	02:45:00	2384.28	2384.40	2381.06	2381.92	1156	0	25
2024.04.16	03:00:00	2381.85	2381.86	2380.11	2381.25	1821	0	25
2024.04.16	03:15:00	2381.21	2384.89	2380.79	2384.86	1802	0	25
2024.04.16	03:30:00	2384.86	2387.55	2384.50	2386.97	2355	0	25
2024.04.16	03:45:00	2387.00	2387.27	2382.75	2383.54	2023	0	25
2024.04.16	04:00:00	2383.47	2386.88	2380.92	2380.92	4216	0	25
2024.04.16	04:15:00	2380.95	2384.19	2379.29	2381.95	3945	0	25
2024.04.16	04:30:00	2381.94	2382.80	2380.11	2380.99	2346	0	25
2024.04.16	04:45:00	2381.04	2384.44	2380.82	2383.62	2223	0	25
2024.04.16	05:00:00	2383.63	2384.64	2380.87	2381.23	2462	0	25
2024.04.16	05:15:00	2381.22	2383.26	2381.18	2381.85	1404	0	25
2024.04.16	05:30:00	2381.84	2384.66	2379.44	2383.31	2713	0	25
2024.04.16	05:45:00	2383.32	2387.92	2383.31	2386.08	2144	0	25
2024.04.16	06:00:00	2386.07	2387.18	2384.39	2387.12	1710	0	25
2024.04.16	06:15:00	2387.09	2389.22	2385.55	2389.17	2478	0	25
2024.04.16	06:30:00	2389.18	2389.25	2386.65	2387.25	1440	0	25
2024.04.16	06:45:00	2387.24	2388.25	2385.72	2387.92	1433	0	25
2024.04.16	07:00:00	2387.91	2388.30	2384.24	2386.11	1743	0	25
2024.04.16	07:15:00	2386.11	2387.16	2384.98	2386.80	989	0	25
2024.04.16	07:30:00	2386.80	2386.95	2384.21	2384.39	1233	0	25
2024.04.16	07:45:00	2384.38	2386.22	2384.01	2386.05	1588	0	25
2024.04.16	08:00:00	2386.06	2388.99	2386.06	2387.65	1865	0	25
2024.04.16	08:15:00	2387.61	2388.22	2386.77	2387.33	1457	0	25
2024.04.16	08:30:00	2387.33	2388.30	2384.92	2385.18	2455	0	25
2024.04.16	08:45:00	2385.19	2387.56	2384.86	2386.27	1747	0	25
2024.04.16	09:00:00	2386.26	2388.05	2384.59	2385.37	2429	0	25
2024.04.16	09:15:00	2385.39	2387.01	2380.61	2381.32	2533	0	25
2024.04.16	09:30:00	2381.31	2381.50	2368.59	2370.06	5373	0	25
2024.04.16	09:45:00	2370.10	2373.87	2370.09	2372.94	4356	0	25
2024.04.16	10:00:00	2372.91	2375.19	2372.04	2372.26	3141	0	25
2024.04.16	10:15:00	2372.25	2373.68	2368.75	2371.32	3123	0	25
2024.04.16	10:30:00	2371.33	2372.79	2370.08	2371.45	2524	0	25
2024.04.16	10:45:00	2371.50	2372.31	2362.95	2365.46	3341	0	25
2024.04.16	11:00:00	2365.52	2368.35	2365.09	2368.04	3090	0	25
2024.04.16	11:15:00	2368.06	2370.53	2367.69	2369.89	2209	0	25
2024.04.16	11:30:00	2369.92	2371.83	2369.82	2370.59	2092	0	25
2024.04.16	11:45:00	2370.60	2370.60	2368.59	2369.38	2037	0	25
2024.04.16	12:00:00	2369.43	2371.82	2369.23	2371.30	2527	0	25
2024.04.16	12:15:00	2371.31	2371.66	2367.50	2367.69	2237	0	25
2024.04.16	12:30:00	2367.66	2371.08	2367.56	2370.69	1874	0	25
2024.04.16	12:45:00	2370.69	2373.18	2369.59	2372.27	1974	0	25
2024.04.16	13:00:00	2372.27	2375.32	2371.15	2374.52	2224	0	25
2024.04.16	13:15:00	2374.53	2374.68	2370.08	2370.14	2118	0	25
2024.04.16	13:30:00	2370.05	2371.67	2368.62	2369.74	2585	0	25
2024.04.16	13:45:00	2369.73	2370.73	2369.03	2370.10	1788	0	25
2024.04.16	14:00:00	2370.10	2375.09	2369.64	2371.95	2448	0	25
2024.04.16	14:15:00	2371.96	2372.60	2370.54	2371.06	2000	0	25
2024.04.16	14:30:00	2371.07	2373.80	2370.11	2372.31	2340	0	25
2024.04.16	14:45:00	2372.30	2375.17	2372.30	2373.95	1903	0	25
2024.04.16	15:00:00	2373.96	2374.85	2371.47	2374.74	2633	0	25
2024.04.16	15:15:00	2374.65	2375.29	2368.44	2371.81	3538	0	25
2024.04.16	15:30:00	2371.81	2376.78	2371.03	2376.22	4038	0	25
2024.04.16	15:45:00	2376.21	2378.14	2373.83	2376.16	3408	0	25
2024.04.16	16:00:00	2376.14	2376.67	2370.45	2371.92	4914	0	25
2024.04.16	16:15:00	2371.89	2379.22	2371.86	2378.53	4516	0	25
2024.04.16	16:30:00	2378.51	2378.51	2369.53	2375.56	6715	0	25
2024.04.16	16:45:00	2375.44	2378.33	2365.22	2366.23	6238	0	25
2024.04.16	17:00:00	2366.26	2371.35	2365.37	2369.98	5646	0	25
2024.04.16	17:15:00	2369.96	2371.88	2363.48	2366.63	6086	0	25
2024.04.16	17:30:00	2366.62	2374.45	2366.30	2373.30	5535	0	25
2024.04.16	17:45:00	2373.09	2383.32	2373.04	2382.83	5443	0	25
2024.04.16	18:00:00	2382.94	2392.92	2382.17	2385.36	6080	0	25
2024.04.16	18:15:00	2385.37	2387.52	2377.87	2379.84	5409	0	25
2024.04.16	18:30:00	2379.85	2386.24	2378.51	2383.70	4564	0	25
2024.04.16	18:45:00	2383.70	2388.16	2381.35	2385.98	4111	0	25
2024.04.16	19:00:00	2386.00	2391.50	2385.51	2387.99	4116	0	25
2024.04.16	19:15:00	2387.98	2391.34	2387.89	2389.12	3043	0	25
2024.04.16	19:30:00	2389.09	2394.00	2388.88	2392.37	3387	0	25
2024.04.16	19:45:00	2392.38	2398.23	2392.38	2397.43	4239	0	25
2024.04.16	20:00:00	2397.45	2397.60	2389.54	2390.51	4088	0	25
2024.04.16	20:15:00	2390.45	2392.36	2385.97	2389.63	3986	0	25
2024.04.16	20:30:00	2389.67	2390.16	2382.95	2386.78	6354	0	25
2024.04.16	20:45:00	2386.79	2389.22	2379.70	2384.71	4690	0	25
2024.04.16	21:00:00	2384.67	2396.33	2383.51	2390.81	4913	0	25
2024.04.16	21:15:00	2390.82	2390.99	2386.22	2389.21	4345	0	25
2024.04.16	21:30:00	2389.25	2393.30	2387.13	2392.37	3492	0	25
2024.04.16	21:45:00	2392.37	2393.44	2391.29	2392.30	2527	0	25
2024.04.16	22:00:00	2392.29	2394.08	2391.67	2392.99	2078	0	25
2024.04.16	22:15:00	2392.93	2395.17	2392.59	2394.50	1773	0	25
2024.04.16	22:30:00	2394.53	2394.91	2389.07	2390.69	2627	0	25
2024.04.16	22:45:00	2390.66	2391.74	2389.04	2389.71	2373	0	25
2024.04.16	23:00:00	2389.67	2390.28	2388.49	2389.05	1020	0	25
2024.04.16	23:15:00	2389.04	2389.07	2384.72	2385.33	1000	0	25
2024.04.16	23:30:00	2385.30	2385.99	2382.37	2384.06	894	0	25
2024.04.16	23:45:00	2384.01	2384.48	2378.34	2382.34	1002	0	25
2024.04.17	01:00:00	2382.15	2385.58	2382.06	2384.71	830	0	25
2024.04.17	01:15:00	2384.66	2386.95	2384.18	2385.55	578	0	25
2024.04.17	01:30:00	2385.52	2385.59	2383.51	2383.93	630	0	25
2024.04.17	01:45:00	2383.91	2384.89	2382.68	2384.89	751	0	25
2024.04.17	02:00:00	2384.90	2386.83	2384.39	2384.75	969	0	25
2024.04.17	02:15:00	2384.76	2384.88	2383.00	2384.05	792	0	25
2024.04.17	02:30:00	2384.10	2385.21	2383.97	2384.33	835	0	25
2024.04.17	02:45:00	2384.32	2384.52	2382.41	2382.63	1279	0	25
2024.04.17	03:00:00	2382.68	2383.31	2381.04	2381.55	1666	0	25
2024.04.17	03:15:00	2381.55	2384.60	2381.36	2381.83	1626	0	25
2024.04.17	03:30:00	2381.82	2383.01	2380.95	2381.77	1434	0	25
2024.04.17	03:45:00	2381.77	2384.54	2380.73	2384.40	2049	0	25
2024.04.17	04:00:00	2384.44	2385.52	2382.27	2383.67	3213	0	25
2024.04.17	04:15:00	2383.66	2384.53	2381.30	2382.12	2602	0	25
2024.04.17	04:30:00	2382.18	2383.29	2381.48	2382.80	2422	0	25
2024.04.17	04:45:00	2382.70	2385.38	2381.73	2384.60	2307	0	25
2024.04.17	05:00:00	2384.61	2384.90	2383.32	2384.65	2090	0	25
2024.04.17	05:15:00	2384.65	2386.20	2383.51	2385.01	1621	0	25
2024.04.17	05:30:00	2385.01	2385.77	2383.74	2383.97	1372	0	25
2024.04.17	05:45:00	2383.96	2384.08	2382.29	2382.35	1558	0	25
2024.04.17	06:00:00	2382.21	2383.64	2381.99	2382.61	1394	0	25
2024.04.17	06:15:00	2382.61	2383.02	2380.83	2381.24	1651	0	25
2024.04.17	06:30:00	2381.19	2382.83	2380.66	2381.83	1034	0	25
2024.04.17	06:45:00	2381.77	2382.93	2381.67	2381.69	793	0	25
2024.04.17	07:00:00	2381.63	2382.20	2381.18	2381.67	554	0	25
2024.04.17	07:15:00	2381.64	2382.97	2381.16	2382.03	527	0	25
2024.04.17	07:30:00	2382.01	2382.10	2380.23	2381.70	785	0	25
2024.04.17	07:45:00	2381.74	2382.24	2381.01	2381.92	640	0	25
2024.04.17	08:00:00	2381.88	2382.04	2380.42	2381.17	782	0	25
2024.04.17	08:15:00	2381.16	2381.35	2378.62	2379.50	1148	0	25
2024.04.17	08:30:00	2379.50	2380.05	2374.14	2377.35	2861	0	25
2024.04.17	08:45:00	2377.36	2378.17	2375.44	2377.46	2308	0	25
2024.04.17	09:00:00	2377.52	2377.98	2374.48	2374.91	2992	0	25
2024.04.17	09:15:00	2375.06	2377.73	2372.67	2376.45	2872	0	25
2024.04.17	09:30:00	2376.48	2378.23	2375.96	2377.40	2301	0	25
2024.04.17	09:45:00	2377.31	2381.52	2377.02	2380.98	2714	0	25
2024.04.17	10:00:00	2380.97	2381.16	2378.81	2378.92	2286	0	25
2024.04.17	10:15:00	2378.93	2380.99	2378.06	2380.80	1983	0	25
2024.04.17	10:30:00	2380.66	2380.66	2377.88	2379.82	2395	0	25
2024.04.17	10:45:00	2379.84	2383.17	2379.25	2382.46	2073	0	25
2024.04.17	11:00:00	2382.46	2385.13	2382.46	2383.45	2590	0	25
2024.04.17	11:15:00	2383.43	2388.85	2383.32	2388.52	2840	0	25
2024.04.17	11:30:00	2388.50	2391.25	2387.33	2389.99	2621	0	25
2024.04.17	11:45:00	2389.99	2393.57	2389.90	2392.92	2005	0	25
2024.04.17	12:00:00	2392.92	2394.27	2389.76	2393.67	3009	0	25
2024.04.17	12:15:00	2393.67	2394.23	2392.27	2393.35	2141	0	25
2024.04.17	12:30:00	2393.40	2393.75	2390.96	2391.11	1803	0	25
2024.04.17	12:45:00	2391.25	2393.49	2390.61	2392.09	1739	0	25
2024.04.17	13:00:00	2392.11	2393.80	2387.95	2388.56	2297	0	25
2024.04.17	13:15:00	2388.59	2390.35	2387.85	2389.39	1852	0	25
2024.04.17	13:30:00	2389.41	2390.04	2385.83	2386.28	2025	0	25
2024.04.17	13:45:00	2386.28	2386.89	2384.95	2386.62	1894	0	25
2024.04.17	14:00:00	2386.62	2389.05	2385.79	2389.03	2040	0	25
2024.04.17	14:15:00	2389.05	2390.27	2386.81	2387.74	1848	0	25
2024.04.17	14:30:00	2387.75	2389.51	2387.41	2388.68	1565	0	25
2024.04.17	14:45:00	2388.76	2389.61	2386.59	2387.27	1955	0	25
2024.04.17	15:00:00	2387.38	2387.99	2384.47	2385.56	2582	0	25
2024.04.17	15:15:00	2385.56	2387.13	2383.05	2384.41	3528	0	25
2024.04.17	15:30:00	2384.22	2384.41	2378.31	2380.56	3945	0	25
2024.04.17	15:45:00	2380.56	2383.42	2379.40	2383.28	3672	0	25
